record_type,source_dataset,source_file,source_row_no,title,normalized_name,country_raw,country_norm,country_iso3,hs_code_raw,hs_code_norm,keywords_raw,keywords_norm,has_contact,contact_name,contact_email,contact_phone,contact_website,valid_until,source_snapshot_date,distance_from_kr_km,contact_email_estimated
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,85,PRETTYWOMANLLC,PRETTYWOMAN,35CORPORATEDRIVE11742HOLTSVILLENEWYORKUNITEDSTATESOFAMERICA/US,미국,USA,20423.0,20423.0,화장품제조업 | 20423 | PRETTYWOMANLLC | PRETTYWOMANLLC | 20423,화장품제조업 | 20423 | prettywomanllc,1,,shop@prettywomanusa.com,163-1438-0480,https://www.prettywomannyc.com/,,2020-08-12,11065.7,True
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,86,VIORIBEAUTYLLC,VIORIBEAUTY,325W500NSUITE#584601PROVOUTAHUNITEDSTATESOFAMERICA/US,미국,USA,47813.0,47813.0,"화장품,비누및방향제소매업 | 47813 | VIORIBEAUTYLLC | VIORIBEAUTYLLC | 47813",화장품 | 비누및방향제소매업 | 47813 | vioribeautyllc,1,,support@viori.com,180-1900-1687,https://viori.com,,2020-08-12,11065.7,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,87,ESCUSACORP,ESCUSA,"4147150THST1STFL,FLUSHING,NY11355","4147150THST1STFL,FLUSHING,NY11355",,46443.0,46443.0,화장품및화장용품도매업 | 46443 | ESCUSACORP | ESCUSACORP | 46443,화장품및화장용품도매업 | 46443 | escusacorp,1,,,91-7563-5574,,,2020-08-12,,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,88,UNITEDEXCHANGECORP,UNITEDEXCHANGE,"5836CORPORATEAVE.CYPRESS,CA90630",사이프러스,CYP,46443.0,46443.0,화장품및화장용품도매업 | 46443 | UNITEDEXCHANGECORP | UNITEDEXCHANGECORP | 46443,화장품및화장용품도매업 | 46443 | unitedexchangecorp,1,,eugene@ueccorp.com,56-2977-4500,,,2020-08-12,8012.453,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,9,KAOTAIWANCORPORATION,KAOTAIWAN,"10F,207,BEIXINGRD.,SEC.3,XINDIANDIST.,NEWTAIPEICITY,23143,TAIWAN(R.O.C.)",대만,TWN,20423.0,20423.0,화장품제조업 | 20423 | KAOTAIWANCORPORATION | KAOTAIWANCORPORATION | 20423,화장품제조업 | 20423 | kaotaiwancorporation,1,,info@kao.com.tw,8862-8665-1900,www.kao.com.tw,,2020-08-12,1475.758,True
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,10,KINGYUANTRADINGCOLTD,KINGYUANTRADING,"10,LANE26,HSINYIRD.,PANCHIAODIST.,NEWTAIPEICITY,22061,TAIWAN(R.O.C.)",대만,TWN,46443.0,46443.0,화장품및화장용품도매업 | 46443 | KINGYUANTRADINGCOLTD | KINGYUANTRADINGCOLTD | 46443,화장품및화장용품도매업 | 46443 | kingyuantradingcoltd,1,,info@izumi.com.tw,8862-8967-1089,www.izumi.com.tw,,2020-08-12,1475.758,True
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,11,CHEMGARDANENTERPRISEINC,CHEMGARDANENTERPRISE,"1F,4,ALLEY35,LANE175,HOPINGE.RD.,SEC.2,TAANDIST.,TAIPEICITY,10664,TAIWAN(R.O.C.)",대만,TWN,46443.0,46443.0,화장품및화장용품도매업 | 46443 | CHEMGARDANENTERPRISEINC | CHEMGARDANENTERPRISEINC | 46443,화장품및화장용품도매업 | 46443 | chemgardanenterpriseinc,1,,,8862-2707-5385,,,2020-08-12,1475.758,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,76,JPPOLYINC,JPPOLY,"7700LITTLERIVERTPKESUITE205ANNANDALE,VA22003",안도라,AND,46443.0,46443.0,화장품및화장용품도매업 | 46443 | JPPOLYINC | JPPOLYINC | 46443,화장품및화장용품도매업 | 46443 | jppolyinc,1,,,57-1274-5087,,,2020-08-12,9559.896,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,77,PACIFICWORLDCORPORATION,PACIFICWORLD,100TECHNOLOGYDRSTE200IRVINECA92618,중국,CHN,20423.0,20423.0,화장품제조업 | 20423 | PACIFICWORLDCORPORATION | PACIFICWORLDCORPORATION | 20423,화장품제조업 | 20423 | pacificworldcorporation,1,,,94-9598-2400,,,2020-08-12,955.6511,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,78,NAILMARTINC,NAILMART,"321BROADAVESUITE127&131,RIDGEFIELD,NJ07657","321BROADAVESUITE127&131,RIDGEFIELD,NJ07657",,46443.0,46443.0,화장품및화장용품도매업 | 46443 | NAILMARTINC | NAILMARTINC | 46443,화장품및화장용품도매업 | 46443 | nailmartinc,1,,,20-1941-5777,,,2020-08-12,,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,79,SEPHORAUSAINC,SEPHORAUSA,525MARKETSTREET32NDFLOOR94105SANFRANCISCOCALIFORNIAUNITEDSTATESOFAMERICA/US,미국,USA,47813.0,47813.0,"화장품,비누및방향제소매업 | 47813 | SEPHORAUSAINC | SEPHORAUSAINC | 47813",화장품 | 비누및방향제소매업 | 47813 | sephorausainc,1,,privacy@sephora.com,187-7737-4672,http://www.sephora.com,,2020-08-12,11065.7,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,80,AMERICOSINC,AMERICOS,"14555VALLEYVIEWAVE.#B,SANTAFESPRINGS,CA90670",네덜란드령 안틸레스,ANT,46443.0,46443.0,화장품및화장용품도매업 | 46443 | AMERICOSINC | AMERICOSINC | 46443,화장품및화장용품도매업 | 46443 | americosinc,1,,kimchiman@gmail.com,71-4244-5230,www.kbeautywholesale.com,,2020-08-12,14267.82,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,22,POLYTECHANDNETGMBH,POLYTECHANDNET,AMKRONBERGERHANG2D65824SCHWALBACH,알바니아,ALB,46443.0,46443.0,화장품및화장용품도매업 | 46443 | POLYTECHANDNETGMBH | POLYTECHANDNETGMBH | 46443,화장품및화장용품도매업 | 46443 | polytechandnetgmbh,1,,info@ptn-global.com,619-6953-4251,www.ptn-global.com,,2020-08-12,8562.792,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,65,ENERGIA5MAS1COMERCIOSADECV,ENERGIA5MAS1COMERCIOSADECV,"CIRCUITODELAINDUSTRIASURNO.36INT.EYD,COL.PARQUEINDUSTRIALLERMA,TOLUCA,C.P.52000,ESTADODEMEXICO,MEXICO",멕시코,MEX,46443.0,46443.0,화장품및화장용품도매업 | 46443 | ENERGIA5MAS1COMERCIOSADECV | ENERGIA5MAS1COMERCIOSADECV | 46443,화장품및화장용품도매업 | 46443 | energia5mas1comerciosadecv,1,,info@5mas1.com.mx,5272-8282-1749,www.5mas1.com.mx,,2020-08-12,12066.01,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,64,BEIERSDORFMANUFACTURINGMEXICOSADECV,BEIERSDORFMANUFACTURINGMEXICOSADECV,"CTO.SANROQUEPONIENTEYNTENO.210MZ.1LT56,COL.P.I.STA.FEAMPLIACIONSILAO,SILAO,C.P.36275,GUANAJUATO,MEXICO",멕시코,MEX,20423.0,20423.0,화장품제조업 | 20423 | BEIERSDORFMANUFACTURINGMEXICOSADECV | BEIERSDORFMANUFACTURINGMEXICOSADECV | 20423,화장품제조업 | 20423 | beiersdorfmanufacturingmexicosadecv,1,,fabiola.delavega@biersdorf.com,5247-2103-7528,,,2020-08-12,12066.01,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,31,LABORATORYOFINNOVATIONSLLC,LABORATORYOFINNOVATIONS,"2-NDROSCHINSKIYPASSAGE,8,BUILDING5,FLOOR2,PREM.XIII,BLOCK36,MOSCOW,MOSCOWREGION,115419,,RUSSIANFEDERATION",러시아연방,RUS,46443.0,46443.0,화장품및화장용품도매업 | 46443 | LABORATORYOFINNOVATIONSLLC | LABORATORYOFINNOVATIONSLLC | 46443,화장품및화장용품도매업 | 46443 | laboratoryofinnovationsllc,1,,info@rushop.lg.com,780-0500-6535,https://rushop.lg.com/,,2020-08-12,6614.064,True
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,30,NARODNYEPROMYSLYLLC,NARODNYEPROMYSLY,"GOSTINICHNAYASTREET3,FLOOR5,OFFICEBLOCK520-521,MOSCOW,MOSCOWREGION,127106,RUSSIANFEDERATION",러시아연방,RUS,20423.0,20423.0,화장품제조업 | 20423 | NARODNYEPROMYSLYLLC | NARODNYEPROMYSLYLLC | 20423,화장품제조업 | 20423 | narodnyepromyslyllc,1,,info@narodkosmetika.ru,749-5788-7276,www.narodkosmetika.ru,,2020-08-12,6614.064,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,121,UNIVERSEGENERALTRADINGSERVICESJOINTSTOCKCOMPANY(UNIVERSEGENERALTRADINGSERVICESJSC),UNIVERSEGENERALTRADINGSERVICESJOINTSTOCKCOMPANYUNIVERSEGENERALTRADINGSERVICESJSC,"NO.296,HAIBATRUNGSTREET,TANDINHWARD,DISTRICT1,HOCHIMINHCITY,VIETNAM",베트남,VNM,46443.0,46443.0,화장품및화장용품도매업 | 46443 | UNIVERSEGENERALTRADINGSERVICESJOINTSTOCKCOMPANY(UNIVERSEGENERALTRADINGSERVICESJSC) | UNIVERSEGENERALTRADINGSERVICESJOINTSTOCKCOMPANY(UNIVERSEGENERALTRADINGSERVICESJSC) | 46443,화장품및화장용품도매업 | 46443 | universegeneraltradingservicesjointstockcompany(universegeneraltradingservicesjsc),1,,customercare@hsvgroup.com.vn,8428-3829-3105,https://beautybox.com.vn/,,2020-08-12,2740.135,True
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,89,UNIVERSALBEAUTYPRODUCTSINC,UNIVERSALBEAUTYPRODUCTS,"500WALLSTGLENDALEHEIGHTS,IL60139","500WALLSTGLENDALEHEIGHTS,IL60139",,20423.0,20423.0,화장품제조업 | 20423 | UNIVERSALBEAUTYPRODUCTSINC | UNIVERSALBEAUTYPRODUCTSINC | 20423,화장품제조업 | 20423 | universalbeautyproductsinc,1,,info@universalbeauty.com,84-7805-4100,universalbeauty.com,,2020-08-12,,True
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,8,MIRACODECOLTD,MIRACODE,"3F,7,ALLEY6,LANE170,CHUNGHSIAOE.RD.,SEC.4,DAANDIST,TAIPEICITY,TAIWANR.O.C.",대만,TWN,46443.0,46443.0,화장품및화장용품도매업 | 46443 | MIRACODECOLTD | MIRACODECOLTD | 46443,화장품및화장용품도매업 | 46443 | miracodecoltd,1,,info@miracode.com,8862-2388-2158,www.miracode.com,,2020-08-12,1475.758,True
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,185,OTELOYFABELLSA,OTELOYFABELL,KM.15VIAADAULEAV.LUISCHIRIBOGAGUAYAQUILGUAYAQUILECUADOR,에콰도르,ECU,20423.0,20423.0,화장품제조업 | 20423 | OTELOYFABELLSA | OTELOYFABELLSA | 20423,화장품제조업 | 20423 | oteloyfabellsa,1,,pgomez@otelo.ec,593-4216-0000,www.otelofabell.com,,2020-08-12,15129.37,True
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,186,GRUPOCARSENSADECV,GRUPOCARSENSADECV,"CARRETERAANEJAPAKM.20,COMPLEJODEOFIBODEGAS,BODEGA#2,SANSALVADOR,ELSALVADOR",엘살바도르,SLV,46443.0,46443.0,화장품및화장용품도매업 | 46443 | GRUPOCARSENSADECV | GRUPOCARSENSADECV | 46443,화장품및화장용품도매업 | 46443 | grupocarsensadecv,1,,mflores@grupocarsen.com,503-2263-1556,www.grupocarsen.com,,2020-08-12,13198.76,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,187,LUMIERECOSMETICSLTD,LUMIERECOSMETICS,78MEDINAROADBIRMINGHAMENGLANDB113SBUNITEDKINGDOM,영국,GBR,20423.0,20423.0,화장품제조업 | 20423 | LUMIERECOSMETICSLTD | LUMIERECOSMETICSLTD | 20423,화장품제조업 | 20423 | lumierecosmeticsltd,0,,,,,,2020-08-12,8875.39,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,188,BCMLIMITED,BCM,1THANEROADWESTNOTTINGHAMENGLANDNG23AAUNITEDKINGDOM,영국,GBR,20423.0,20423.0,화장품제조업 | 20423 | BCMLIMITED | BCMLIMITED | 20423,화장품제조업 | 20423 | bcmlimited,1,,commercial.bcm@fareva.com,11-5968-6326,www.bcm-manufacturing.com,,2020-08-12,8875.39,True
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,189,BEAUTYBAYLIMITED,BEAUTYBAY,"LEVEL12NUMBER5,EXCHANGEQUAY,MANCHESTER,M53EF.",스위스,CHE,47813.0,47813.0,"화장품,비누및방향제소매업 | 47813 | BEAUTYBAYLIMITED | BEAUTYBAYLIMITED | 47813",화장품 | 비누및방향제소매업 | 47813 | beautybaylimited,1,,sales@beautybay.com,87-0747-1361,www.beautybay.com,,2020-08-12,8878.165,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,190,IMPULSEGLOBALSOLUTIONSLIMITED,IMPULSEGLOBALSOLUTIONS,"5ARMSTONROAD,QUORN,LOUGHBOROUGH,LE128QP.",루마니아,ROU,46443.0,46443.0,화장품및화장용품도매업 | 46443 | IMPULSEGLOBALSOLUTIONSLIMITED | IMPULSEGLOBALSOLUTIONSLIMITED | 46443,화장품및화장용품도매업 | 46443 | impulseglobalsolutionslimited,1,,steve@impulse.co.uk,14-5561-8629,,,2020-08-12,,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,191,REVOLUTIONBEAUTYLIMITED,REVOLUTIONBEAUTY,"2-3SHEETGLASSROAD,CULLETDRIVE,QUEENBOROUGH,KENT,ME115JS.",루마니아,ROU,46443.0,46443.0,화장품및화장용품도매업 | 46443 | REVOLUTIONBEAUTYLIMITED | REVOLUTIONBEAUTYLIMITED | 46443,화장품및화장용품도매업 | 46443 | revolutionbeautylimited,1,,info@revolutionbeauty.com,33-0111-0032,www.revolutionbeauty.com,,2020-08-12,,True
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,192,AUMEXGMBH,AUMEX,KAISERGASSE304020LINZOBEROESTERREICHAUSTRIA,오스트리아,AUT,46443.0,46443.0,화장품및화장용품도매업 | 46443 | AUMEXGMBH | AUMEXGMBH | 46443,화장품및화장용품도매업 | 46443 | aumexgmbh,1,,office@aumex.at,73-277-0575,,,2020-08-12,8289.029,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,177,MOLINADERTEANOANDRESMARTIN,MOLINADERTEANOANDRESMARTIN,AVENIDAALMIRANTEBROWN235PISO3¡ÆDEPARTAMETOIT420C1155ADC-CIUDADDEBUENOSAIRESARGENTINA,아르헨티나,ARG,46443.0,46443.0,화장품및화장용품도매업 | 46443 | MOLINADERTEANOANDRESMARTIN | MOLINADERTEANOANDRESMARTIN | 46443,화장품및화장용품도매업 | 46443 | molinaderteanoandresmartin,1,,andres_molina@amdconsulting.com.ar,,,,2020-08-12,19447.35,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,178,BEIERSDORFSA,BEIERSDORF,"AVENIDATRIUNVIRATO2902,(C1427AAP),CIUDADDEBUENOSAIRES,ARGENTINA",아르헨티나,ARG,20423.0,20423.0,화장품제조업 | 20423 | BEIERSDORFSA | BEIERSDORFSA | 20423,화장품제조업 | 20423 | beiersdorfsa,1,,vanesa.tommaso@beiersdorf.com,,www.beiersdorf.com.ar,,2020-08-12,19447.35,True
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,179,SABINAPANDCLTD,SABINAPANDC,"AZIZALIYEVSTREET11,SABAILDISTRICT,BAKU,AZ1005,AZERBAIJAN",아제르바이잔,AZE,47813.0,47813.0,"화장품,비누및방향제소매업 | 47813 | SABINAPANDCLTD | SABINAPANDCLTD | 47813",화장품 | 비누및방향제소매업 | 47813 | sabinapandcltd,1,,office@sabina.az,9941-2497-8115,http://www.sabina.az,,2020-08-12,6461.836,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,180,EXPRESSPHARMALIMITEDLIABILITYCOMPANY,EXPRESSPHARMALIMITEDLIABILITY,"LARUSHK140/48,FUSHEKRUJE,DURRES,1502,ALBANIA",알바니아,ALB,46443.0,46443.0,화장품및화장용품도매업 | 46443 | EXPRESSPHARMALIMITEDLIABILITYCOMPANY | EXPRESSPHARMALIMITEDLIABILITYCOMPANY | 46443,화장품및화장용품도매업 | 46443 | expresspharmalimitedliabilitycompany,1,,info@expresspharma-al.com,3556-7545-7148,www.expresspharma-al.com,,2020-08-12,8562.792,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,181,DUNESCOSMETICS,DUNESCOSMETICS,"CITE602,LOTISSEMENTVILLAN¡Æ38,CHERAGA,ALGER,POSTCODE:16002,ALGERIA",알제리,DZA,46443.0,46443.0,화장품및화장용품도매업 | 46443 | DUNESCOSMETICS | DUNESCOSMETICS | 46443,화장품및화장용품도매업 | 46443 | dunescosmetics,1,,info@dunescometics.com,213-2128-4343,www.dunescosmetics.com,,2020-08-12,9954.01,True
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,182,SARLLABORATOIRESVENUSSAPECO(SAPECO),SARLLABORATOIRESVENUSSAPECOSAPECO,"80,RUEDU17SEPTEMBRE1956,OULEDYAICH,BLIDA,POSTCODE:9100,ALGERIA",알제리,DZA,20423.0,20423.0,화장품제조업 | 20423 | SARLLABORATOIRESVENUSSAPECO(SAPECO) | SARLLABORATOIRESVENUSSAPECO(SAPECO) | 20423,화장품제조업 | 20423 | sarllaboratoiresvenussapeco(sapeco),1,,contact@labovenus.dz,213-2526-9144,http://www.labovenus.dz/,,2020-08-12,9954.01,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,183,ORIENTRADELTD,ORIENTRADE,"SAALUNGITN18,TARTU,TARTUCOUNTY,50411,ESTONIA",에스토니아,EST,46443.0,46443.0,화장품및화장용품도매업 | 46443 | ORIENTRADELTD | ORIENTRADELTD | 46443,화장품및화장용품도매업 | 46443 | orientradeltd,1,,madis.vahtre@orientrade.net,37-2506-4230,www.orientrade.net,,2020-08-12,7122.724,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,184,BALTICBEAUTYPROFLTD,BALTICBEAUTYPROF,"LASNAMAELINNAOSA,KATUSEPAPITN4/2,TALLINN,HARJUCOUNTY,11412,ESTONIA",에스토니아,EST,47813.0,47813.0,"화장품,비누및방향제소매업 | 47813 | BALTICBEAUTYPROFLTD | BALTICBEAUTYPROFLTD | 47813",화장품 | 비누및방향제소매업 | 47813 | balticbeautyprofltd,1,,info@balticbeautyprof.com,372-5559-9748,balticbeautyprof.com,,2020-08-12,7122.724,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,169,MADIINTERNATIONALCOLLC(MIC),MADIINTERNATIONALCOLLCMIC,"WHOLEFLOOR,31STFLOOR,BB1TOWER,ALMAZAYABUSINESSAVENUE,JUMEIRAHLAKETOWER(JLT),DUBAI,UNITEDARABEMIRATES",아랍에미리트,ARE,46443.0,46443.0,화장품및화장용품도매업 | 46443 | MADIINTERNATIONALCOLLC(MIC) | MADIINTERNATIONALCOLLC(MIC) | 46443,화장품및화장용품도매업 | 46443 | madiinternationalcollc(mic),1,,info@qa.madi-intl.com,971-4240-4014,www.madi-intl.com,,2020-08-12,6909.236,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,170,NOVACHOICEGENERALTRADINGLLC,NOVACHOICEGENERALTRADING,"SHOPNO.3,SULAIMANABDULWAHABAHMEDISMAILBUILDING,OPP.OFDUBAIISLAMICBANK(OLDBRANCH),ALDAGHAYA,DEIRA,DUBAI,UNITEDARABEMIRATES",아랍에미리트,ARE,46443.0,46443.0,화장품및화장용품도매업 | 46443 | NOVACHOICEGENERALTRADINGLLC | NOVACHOICEGENERALTRADINGLLC | 46443,화장품및화장용품도매업 | 46443 | novachoicegeneraltradingllc,1,,burhan@canadagreengate.com,971-4220-2141,,,2020-08-12,6909.236,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,171,SPECIALIZEDBEAUTYESTABLISHMENT,SPECIALIZEDBEAUTYESTABLISHMENT,"OFFICENO.4,MUSSAFAHM-25,PLOTNO.23,ABUDHABI,UNITEDARABEMIRATES",아랍에미리트,ARE,46443.0,46443.0,화장품및화장용품도매업 | 46443 | SPECIALIZEDBEAUTYESTABLISHMENT | SPECIALIZEDBEAUTYESTABLISHMENT | 46443,화장품및화장용품도매업 | 46443 | specializedbeautyestablishment,1,,info@specializedbeauty.com,971-2627-5926,www.specializedbeauty.com,,2020-08-12,6909.236,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,172,IMDADFZCO,IMDADFZCO,"OFFICENO.101,1STFLOOR,WESTWING3,DUBAIAIRPORTFREEZONEAUTHORITYDAFZA,DUBAI,UNITEDARABEMIRATES",아랍에미리트,ARE,46443.0,46443.0,화장품및화장용품도매업 | 46443 | IMDADFZCO | IMDADFZCO | 46443,화장품및화장용품도매업 | 46443 | imdadfzco,1,,Tamer.wali@imdad.com,971-4299-4504,www.imdad.com,,2020-08-12,6909.236,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,173,HATTASTARTRADINGLLC,HATTASTARTRADING,"SHOPNO.9,GROUNDFLOOR,SUKHALAJMANIBUILDING,BEHINDSABKABUSSTATION,DEIRA,DUBAI,UNITEDARABEMIRATES",아랍에미리트,ARE,46443.0,46443.0,화장품및화장용품도매업 | 46443 | HATTASTARTRADINGLLC | HATTASTARTRADINGLLC | 46443,화장품및화장용품도매업 | 46443 | hattastartradingllc,1,,hattastartrading@gmail.com,971-4225-9287,,,2020-08-12,6909.236,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,174,MIKGENERALTRADINGLLC,MIKGENERALTRADING,"14,ICONCENTERFORWORKERSPROPERTY-OUDMETHA-OFFICE203,DUBAI,P.O.BOX:64027,UNITEDARABEMIRATES",아랍에미리트,ARE,46443.0,46443.0,화장품및화장용품도매업 | 46443 | MIKGENERALTRADINGLLC | MIKGENERALTRADINGLLC | 46443,화장품및화장용품도매업 | 46443 | mikgeneraltradingllc,1,,mikbeautykorea@gmail.com,971-4363-5662,https://beautykoreadubai.com/,,2020-08-12,6909.236,False
buyer_candidate,한국무역보험공사_화장품 바이어 정보,한국무역보험공사_화장품 바이어 정보_20200812.csv,175,COLEPSCITRAAEROSOLS(CSA),COLEPSCITRAAEROSOLSCSA,"GLOBALFOODINDUSTRIES,NEAREMIRATESROAD&ALDHAIDROAD,ALSAJAAINDUSTRIALAREA,,SHARJAH,UNITEDARABEMIRATES",아랍에미리트,ARE,20423.0,20423.0,화장품제조업 | 20423 | COLEPSCITRAAEROSOLS(CSA) | COLEPSCITRAAEROSOLS(CSA) | 20423,화장품제조업 | 20423 | colepscitraaerosols(csa),1,,enquiries@colepscitra.ae,971-6531-1174,www.colepscitra.ae,,2020-08-12,6909.236,False
